Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,Ligue,Saison,Home_form,Away_form,Home_avg_scored,Home_avg_conceded,Away_avg_scored,Away_avg_conceded,Form_diff,Avg_scored_diff,Avg_conceded_diff
2021-01-31,Crotone,Genoa,0,3,A,0,2,A,9,10,4,6,3,11,3,1,0,0,SA,20_21,3,8,1.8,2.8,1.0,0.6,-5,0.8,2.1999999999999997
2021-01-31,Cagliari,Sassuolo,1,1,D,0,0,D,9,14,6,5,3,14,2,3,0,0,SA,20_21,0,4,0.4,2.0,1.2,2.4,-4,-0.7999999999999999,-0.3999999999999999
2021-01-31,Cadiz,Ath Madrid,2,4,A,1,2,A,11,9,6,4,2,2,1,5,0,0,LL,20_21,6,15,1.2,1.4,2.0,0.6,-9,-0.8,0.7999999999999999
2021-01-31,Napoli,Parma,2,0,H,1,0,H,10,4,6,1,7,6,2,4,0,0,SA,20_21,9,1,2.8,1.4,0.2,2.2,8,2.5999999999999996,-0.8000000000000003
2021-01-31,Granada,Celta,0,0,D,0,0,D,10,7,5,1,6,5,2,4,0,0,LL,20_21,4,4,1.0,2.2,0.8,2.0,0,0.19999999999999996,0.20000000000000018
2021-01-31,Barcelona,Ath Bilbao,2,1,H,1,0,H,12,7,6,2,7,3,2,3,0,0,LL,20_21,13,7,2.2,0.6,1.8,1.2,6,0.40000000000000013,-0.6
2021-01-31,Spezia,Udinese,0,1,A,0,0,D,9,6,5,4,2,2,6,4,1,1,SA,20_21,7,3,1.4,1.4,1.0,1.4,4,0.3999999999999999,0.0
2021-01-31,Getafe,Alaves,0,0,D,0,0,D,5,5,1,1,5,2,3,3,0,0,LL,20_21,6,1,1.0,1.6,1.0,2.4,5,0.0,-0.7999999999999998
2021-01-31,Roma,Verona,3,1,H,3,0,H,15,6,6,2,4,5,2,1,0,0,SA,20_21,10,10,2.0,1.8,1.4,0.8,0,0.6000000000000001,1.0
2021-01-31,Atalanta,Lazio,1,3,A,0,1,A,8,15,4,7,2,2,0,2,0,0,SA,20_21,11,13,2.2,0.4,2.0,0.6,-2,0.20000000000000018,-0.19999999999999996
2021-01-31,Chelsea,Burnley,2,0,H,1,0,H,19,1,8,0,4,2,0,1,0,0,PL,22_21,5,9,0.6,1.2,1.0,0.8,-4,-0.4,0.3999999999999999
2021-01-31,Leicester,Leeds,1,3,A,1,1,D,18,8,8,7,6,4,0,3,0,0,PL,22_21,11,9,1.6,0.6,1.6,1.0,2,0.0,-0.4
2021-01-31,Brighton,Tottenham,1,0,H,1,0,H,16,8,5,4,9,2,2,1,0,0,PL,22_21,5,8,0.8,1.0,1.8,1.2,-3,-1.0,-0.19999999999999996
2021-01-31,West Ham,Liverpool,1,3,A,0,0,D,8,14,2,5,6,5,2,0,0,0,PL,22_21,13,5,1.4,0.6,0.6,0.6,8,0.7999999999999999,0.0
2021-02-01,Betis,Osasuna,1,0,H,0,0,D,8,15,4,5,3,4,1,1,0,0,LL,20_21,8,6,2.0,1.6,1.0,1.0,2,1.0,0.6000000000000001
2021-02-02,Man United,Southampton,9,0,H,4,0,H,24,3,14,1,5,3,2,3,0,2,PL,22_21,8,4,0.8,0.6,0.4,1.2,4,0.4,-0.6
2021-02-02,Newcastle,Crystal Palace,1,2,A,1,2,A,21,6,5,3,9,1,1,3,0,0,PL,22_21,3,7,0.6,1.6,1.0,1.4,-4,-0.4,0.20000000000000018
2021-02-02,Wolves,Arsenal,2,1,H,1,1,D,11,9,7,3,9,6,3,2,0,2,PL,22_21,2,11,1.2,1.8,2.0,0.2,-9,-0.8,1.6
2021-02-02,Sheffield United,West Brom,2,1,H,0,1,A,14,8,6,4,9,2,2,1,0,0,PL,22_21,6,4,0.8,1.4,1.2,3.0,2,-0.3999999999999999,-1.6
2021-02-03,Liverpool,Brighton,0,1,A,0,0,D,11,13,1,4,6,3,1,0,0,0,PL,22_21,7,8,1.2,0.8,1.0,0.8,-1,0.19999999999999996,0.0
2021-02-03,Aston Villa,West Ham,1,3,A,0,0,D,9,20,2,10,7,3,1,1,0,0,PL,22_21,6,12,1.2,1.4,1.6,1.2,-6,-0.40000000000000013,0.19999999999999996
2021-02-03,Leeds,Everton,1,2,A,0,2,A,16,10,7,6,7,1,2,3,0,0,PL,22_21,9,7,2.0,1.2,0.8,1.0,2,1.2,0.19999999999999996
2021-02-03,Fulham,Leicester,0,2,A,0,2,A,8,9,1,5,5,2,3,1,0,0,PL,22_21,3,10,0.8,1.2,1.6,1.0,-7,-0.8,0.19999999999999996
2021-02-03,Burnley,Man City,0,2,A,0,2,A,2,17,0,6,1,3,2,1,0,0,PL,22_21,6,15,0.8,1.2,2.6,0.0,-9,-1.8,1.2
2021-02-04,Tottenham,Chelsea,0,1,A,0,1,A,7,18,2,2,2,7,2,3,0,0,PL,22_21,7,7,1.6,1.2,0.8,1.0,0,0.8,0.19999999999999996
2021-02-05,Alaves,Valladolid,1,0,H,0,0,D,20,3,5,1,11,1,4,4,0,0,LL,20_21,1,5,0.8,2.2,1.2,1.6,-4,-0.3999999999999999,0.6000000000000001
2021-02-05,Fiorentina,Inter,0,2,A,0,1,A,15,14,3,7,7,7,3,1,0,0,SA,20_21,7,8,1.0,2.0,1.8,0.8,-1,-0.8,1.2
2021-02-06,Genoa,Napoli,2,1,H,2,0,H,4,24,2,11,1,6,2,3,0,0,SA,20_21,10,9,1.4,0.4,2.4,1.2,1,-1.0,-0.7999999999999999
2021-02-06,Sassuolo,Spezia,1,2,A,1,1,D,8,13,4,7,5,5,2,3,0,0,SA,20_21,5,7,1.2,1.6,1.4,1.4,-2,-0.19999999999999996,0.20000000000000018
2021-02-06,Levante,Granada,2,2,D,1,1,D,11,11,7,5,6,2,1,3,0,0,LL,20_21,8,5,1.8,1.6,1.0,1.8,3,0.8,-0.19999999999999996
2021-02-06,Atalanta,Torino,3,3,D,3,2,H,9,19,4,11,4,3,3,2,0,0,SA,20_21,8,4,1.8,1.0,0.8,1.2,4,1.0,-0.19999999999999996
2021-02-06,Elche,Villarreal,2,2,D,0,2,A,8,9,2,4,4,2,1,2,0,0,LL,20_21,1,9,0.6,1.8,1.8,0.8,-8,-1.2000000000000002,1.0
2021-02-06,Sevilla,Getafe,3,0,H,0,0,D,17,5,5,1,3,1,1,4,0,1,LL,20_21,12,7,2.0,1.0,1.0,1.4,5,1.0,-0.3999999999999999
2021-02-06,Juventus,Roma,2,0,H,1,0,H,3,14,3,3,2,9,2,2,0,0,SA,20_21,12,10,2.0,0.8,2.4,2.0,2,-0.3999999999999999,-1.2
2021-02-06,Huesca,Real Madrid,1,2,A,0,0,D,13,18,2,7,3,10,2,1,0,0,LL,20_21,4,8,0.6,1.0,1.6,0.8,-4,-1.0,0.19999999999999996
2021-02-06,Aston Villa,Arsenal,1,0,H,1,0,H,12,14,8,3,3,7,3,2,0,0,PL,22_21,6,8,1.2,1.6,1.4,0.6,-2,-0.19999999999999996,1.0
2021-02-06,Fulham,West Ham,0,0,D,0,0,D,20,8,2,1,7,3,1,2,0,1,PL,22_21,2,12,0.6,1.4,2.0,1.4,-10,-1.4,0.0
2021-02-06,Burnley,Brighton,1,1,D,0,1,A,20,10,7,2,8,7,2,0,0,0,PL,22_21,6,10,0.8,1.4,0.6,0.2,-4,0.20000000000000007,1.2
2021-02-06,Newcastle,Southampton,3,2,H,3,1,H,6,14,4,5,0,7,2,1,1,0,PL,22_21,3,3,0.8,1.8,0.4,3.0,0,0.4,-1.2
2021-02-06,Man United,Everton,3,3,D,2,0,H,14,6,5,3,5,1,2,1,0,0,PL,22_21,8,7,2.4,0.6,1.0,1.2,1,1.4,-0.6
2021-02-07,Osasuna,Eibar,2,1,H,1,1,D,12,12,4,3,2,1,0,0,0,0,LL,20_21,5,4,0.8,1.0,1.0,1.4,1,-0.19999999999999996,-0.3999999999999999
2021-02-07,Betis,Barcelona,2,3,A,1,0,H,8,12,5,4,3,5,1,3,0,0,LL,20_21,11,15,1.6,0.8,2.4,0.6,-4,-0.7999999999999998,0.20000000000000007
2021-02-07,Lazio,Cagliari,1,0,H,0,0,D,14,7,6,3,12,2,2,2,0,0,SA,20_21,15,1,2.4,0.6,0.4,1.4,14,2.0,-0.7999999999999999
2021-02-07,Tottenham,West Brom,2,0,H,0,0,D,13,4,6,1,8,0,1,2,0,0,PL,22_21,4,4,1.0,1.4,1.4,2.6,0,-0.3999999999999999,-1.2000000000000002
2021-02-07,Wolves,Leicester,0,0,D,0,0,D,13,13,1,3,8,2,1,3,0,0,PL,22_21,4,10,1.0,1.4,1.6,0.8,-6,-0.6000000000000001,0.5999999999999999
2021-02-07,Liverpool,Man City,1,4,A,0,0,D,8,8,3,5,6,1,2,1,0,0,PL,22_21,7,15,1.2,0.8,2.8,0.0,-8,-1.5999999999999999,0.8
2021-02-07,Sheffield United,Chelsea,1,2,A,0,1,A,8,9,3,3,1,8,1,0,0,0,PL,22_21,9,10,1.2,1.2,0.8,0.4,-1,0.3999999999999999,0.7999999999999999
2021-02-07,Benevento,Sampdoria,1,1,D,0,0,D,9,10,3,5,2,10,4,2,0,0,SA,20_21,4,9,1.2,3.0,1.4,1.2,-5,-0.19999999999999996,1.8
2021-02-07,Milan,Crotone,4,0,H,1,0,H,21,9,12,2,8,6,3,1,0,0,SA,20_21,9,3,1.4,1.4,1.4,2.2,6,0.0,-0.8000000000000003
2021-02-07,Udinese,Verona,2,0,H,0,0,D,14,5,8,1,10,8,2,4,0,0,SA,20_21,5,7,0.8,1.0,1.4,1.4,-2,-0.5999999999999999,-0.3999999999999999
2021-02-07,Parma,Bologna,0,3,A,0,2,A,16,15,8,7,5,1,2,1,0,0,SA,20_21,1,4,0.2,2.0,0.8,1.6,-3,-0.6000000000000001,0.3999999999999999
2021-02-07,Ath Bilbao,Valencia,1,1,D,1,0,H,11,15,2,2,6,6,2,1,0,0,LL,20_21,6,8,1.8,1.4,1.0,1.0,-2,0.8,0.3999999999999999
2021-02-07,Sociedad,Cadiz,4,1,H,2,0,H,17,2,6,1,5,1,0,2,0,1,LL,20_21,6,5,1.4,1.4,1.6,2.2,1,-0.20000000000000018,-0.8000000000000003
2021-02-08,Ath Madrid,Celta,2,2,D,1,1,D,9,7,2,2,1,4,2,2,0,0,LL,20_21,15,2,2.6,1.0,0.4,1.8,13,2.2,-0.8
2021-02-08,Leeds,Crystal Palace,2,0,H,1,0,H,17,8,7,3,5,3,0,2,0,0,PL,22_21,6,7,1.2,1.6,1.0,1.6,-1,0.19999999999999996,0.0
2021-02-09,Real Madrid,Getafe,2,0,H,0,0,D,14,1,4,0,8,1,1,1,0,0,LL,20_21,10,7,1.8,0.8,1.0,1.8,3,0.8,-1.0
2021-02-12,Celta,Elche,3,1,H,2,0,H,9,7,6,2,3,6,3,2,0,0,LL,20_21,3,2,0.8,1.8,1.0,2.0,1,-0.19999999999999996,-0.19999999999999996
2021-02-12,Bologna,Benevento,1,1,D,1,0,H,11,13,3,8,8,3,3,2,0,0,SA,20_21,6,2,1.0,1.2,1.0,3.0,4,0.0,-1.8
2021-02-13,Leicester,Liverpool,3,1,H,0,0,D,11,15,6,4,2,12,1,2,0,0,PL,22_21,8,6,1.2,0.8,1.4,1.6,2,-0.19999999999999996,-0.8
2021-02-13,Crystal Palace,Burnley,0,3,A,0,2,A,13,16,3,4,7,4,0,0,0,0,PL,22_21,6,7,1.0,2.0,1.0,1.4,-1,0.0,0.6000000000000001
2021-02-13,Man City,Tottenham,3,0,H,1,0,H,15,7,6,3,4,2,1,3,0,0,PL,22_21,15,6,2.8,0.2,1.2,1.2,9,1.5999999999999999,-1.0
2021-02-13,Brighton,Aston Villa,0,0,D,0,0,D,26,4,9,1,9,2,2,3,0,0,PL,22_21,11,9,0.8,0.2,1.4,1.2,2,-0.5999999999999999,-1.0
2021-02-13,Torino,Genoa,0,0,D,0,0,D,10,6,2,3,3,5,2,4,0,0,SA,20_21,4,13,1.2,1.6,1.6,0.2,-9,-0.40000000000000013,1.4000000000000001
2021-02-13,Sevilla,Huesca,1,0,H,0,0,D,14,9,4,5,6,6,3,4,0,0,LL,20_21,12,4,2.0,0.6,0.8,1.2,8,1.2,-0.6
2021-02-13,Spezia,Milan,2,0,H,0,0,D,15,7,5,0,5,2,3,1,0,0,SA,20_21,7,12,1.4,1.4,2.0,0.8,-5,-0.6000000000000001,0.5999999999999999
2021-02-13,Napoli,Juventus,1,0,H,1,0,H,10,22,3,6,3,9,2,3,0,0,SA,20_21,9,12,2.4,1.2,1.8,0.6,-3,0.5999999999999999,0.6
2021-02-13,Barcelona,Alaves,5,1,H,2,0,H,17,6,9,2,5,4,0,2,0,0,LL,20_21,15,4,2.8,1.0,0.8,1.8,11,1.9999999999999998,-0.8
2021-02-13,Eibar,Valladolid,1,1,D,1,1,D,14,5,2,1,7,3,2,3,0,0,LL,20_21,1,2,0.8,1.8,1.0,1.8,-1,-0.19999999999999996,0.0
2021-02-13,Granada,Ath Madrid,1,2,A,0,0,D,6,10,1,4,7,3,0,5,0,0,LL,20_21,6,13,1.4,1.4,2.6,1.2,-7,-1.2000000000000002,0.19999999999999996
2021-02-14,West Brom,Man United,1,1,D,1,1,D,7,10,3,7,4,5,5,0,0,0,PL,22_21,1,8,0.8,2.6,3.0,1.2,-7,-2.2,1.4000000000000001
2021-02-14,Southampton,Wolves,1,2,A,1,0,H,7,10,3,4,4,6,2,2,0,0,PL,22_21,0,5,0.6,3.6,0.8,1.0,-5,-0.20000000000000007,2.6
2021-02-14,Villarreal,Betis,1,2,A,0,1,A,9,15,5,4,7,3,3,2,0,0,LL,20_21,7,10,1.8,1.0,1.8,1.2,-3,0.0,-0.19999999999999996
2021-02-14,Levante,Osasuna,0,1,A,0,0,D,13,7,4,2,2,1,1,2,0,0,LL,20_21,9,7,2.0,1.6,1.2,1.2,2,0.8,0.40000000000000013
2021-02-14,Real Madrid,Valencia,2,0,H,2,0,H,16,4,7,1,6,1,0,3,0,0,LL,20_21,10,8,1.8,0.8,1.0,1.0,2,0.8,-0.19999999999999996
2021-02-14,Getafe,Sociedad,0,1,A,0,1,A,4,3,0,2,2,5,3,3,1,0,LL,20_21,4,6,0.4,2.0,2.0,1.6,-2,-1.6,0.3999999999999999
2021-02-14,Inter,Lazio,3,1,H,2,0,H,11,12,7,7,4,0,2,1,0,0,SA,20_21,11,15,2.0,0.4,2.2,0.4,-4,-0.20000000000000018,0.0
2021-02-14,Crotone,Sassuolo,1,2,A,1,1,D,9,21,6,4,7,8,1,1,0,0,SA,20_21,3,2,1.2,2.4,1.0,1.8,1,0.19999999999999996,0.5999999999999999
2021-02-14,Sampdoria,Fiorentina,2,1,H,1,1,D,7,15,3,7,6,7,1,3,0,0,SA,20_21,7,7,1.2,1.2,0.8,2.0,0,0.3999999999999999,-0.8
2021-02-14,Cagliari,Atalanta,0,1,A,0,0,D,4,10,1,5,6,6,3,3,0,0,SA,20_21,1,6,0.2,1.2,1.6,1.4,-5,-1.4000000000000001,-0.19999999999999996
2021-02-14,Roma,Udinese,3,0,H,2,0,H,12,6,8,1,7,2,2,0,0,0,SA,20_21,7,8,1.8,2.2,1.0,0.6,-1,0.8,1.6
2021-02-14,Arsenal,Leeds,4,2,H,3,0,H,13,9,5,5,4,5,0,2,0,0,PL,22_21,7,9,1.4,0.8,1.6,1.0,-2,-0.20000000000000018,-0.19999999999999996
2021-02-14,Everton,Fulham,0,2,A,0,0,D,7,12,2,3,5,4,1,1,0,0,PL,22_21,8,3,1.6,1.6,0.6,1.2,5,1.0,0.40000000000000013
2021-02-15,Chelsea,Newcastle,2,0,H,2,0,H,18,10,5,4,10,5,0,0,0,0,PL,22_21,10,6,1.0,0.6,1.4,1.6,4,-0.3999999999999999,-1.0
2021-02-15,Verona,Parma,2,1,H,1,1,D,11,13,5,4,4,4,4,2,0,0,SA,20_21,6,1,1.2,1.6,0.2,2.0,5,1.0,-0.3999999999999999
2021-02-15,Cadiz,Ath Bilbao,0,4,A,0,3,A,11,13,2,8,5,8,3,2,0,0,LL,20_21,4,7,1.6,2.8,2.0,1.4,-3,-0.3999999999999999,1.4
2021-02-15,West Ham,Sheffield United,3,0,H,1,0,H,13,8,9,5,7,7,0,2,0,0,PL,22_21,10,6,1.8,1.4,1.2,1.6,4,0.6000000000000001,-0.20000000000000018
2021-02-17,Burnley,Fulham,1,1,D,0,0,D,8,8,3,3,5,5,1,1,0,0,PL,22_21,7,6,1.4,1.4,0.8,0.8,1,0.5999999999999999,0.5999999999999999
2021-02-17,Everton,Man City,1,3,A,1,1,D,3,16,2,7,0,10,2,1,0,0,PL,22_21,5,15,1.2,1.8,3.0,0.2,-10,-1.8,1.6
2021-02-17,Levante,Ath Madrid,1,1,D,1,1,D,7,14,4,6,1,8,1,3,0,0,LL,20_21,6,13,1.6,1.6,2.6,1.4,-7,-1.0,0.20000000000000018
2021-02-19,Cagliari,Torino,0,1,A,0,0,D,18,10,3,6,8,3,3,2,0,0,SA,20_21,1,5,0.2,1.2,1.2,1.2,-4,-1.0,0.0
2021-02-19,Fiorentina,Spezia,3,0,H,0,0,D,10,11,5,3,0,6,4,0,0,0,SA,20_21,4,7,0.8,2.4,1.4,1.2,-3,-0.5999999999999999,1.2
2021-02-19,Wolves,Leeds,1,0,H,0,0,D,15,18,5,7,7,9,1,0,0,0,PL,22_21,8,9,0.8,0.6,2.0,1.6,-1,-1.2,-1.0
2021-02-19,Betis,Getafe,1,0,H,0,0,D,12,6,5,1,5,2,5,4,1,0,LL,20_21,10,1,1.8,1.4,0.2,2.2,9,1.6,-0.8000000000000003
2021-02-20,Liverpool,Everton,0,2,A,0,1,A,15,9,6,6,7,2,2,1,0,0,PL,22_21,6,4,1.6,2.0,1.2,2.2,2,0.40000000000000013,-0.20000000000000018
2021-02-20,Southampton,Chelsea,1,1,D,1,0,H,4,9,1,3,3,6,1,1,0,0,PL,22_21,0,13,0.8,3.6,1.4,0.2,-13,-0.5999999999999999,3.4
2021-02-20,Burnley,West Brom,0,0,D,0,0,D,6,10,1,3,5,5,3,0,0,1,PL,22_21,5,2,1.0,1.2,0.8,2.4,3,0.19999999999999996,-1.2
2021-02-20,Fulham,Sheffield United,1,0,H,0,0,D,15,4,7,2,6,4,1,2,0,0,PL,22_21,6,6,1.0,1.0,1.0,1.6,0,0.0,-0.6000000000000001
2021-02-20,Valladolid,Real Madrid,0,1,A,0,0,D,9,10,5,2,4,5,4,2,0,0,LL,20_21,3,12,1.2,1.8,2.2,0.8,-9,-1.0000000000000002,1.0
2021-02-20,Valencia,Celta,2,0,H,0,0,D,10,5,3,2,6,1,2,3,0,1,LL,20_21,5,6,0.8,1.4,1.4,1.2,-1,-0.5999999999999999,0.19999999999999996
2021-02-20,Elche,Eibar,1,0,H,1,0,H,6,13,2,3,1,4,2,1,0,0,LL,20_21,2,2,1.0,2.0,0.8,1.6,0,0.19999999999999996,0.3999999999999999
2021-02-20,Genoa,Verona,2,2,D,0,1,A,12,9,4,4,5,1,1,1,0,0,SA,20_21,11,6,1.2,0.2,1.2,1.6,5,0.0,-1.4000000000000001
2021-02-20,Lazio,Sampdoria,1,0,H,1,0,H,11,11,8,2,4,5,4,3,0,0,SA,20_21,12,10,2.0,1.0,1.4,1.0,2,0.6000000000000001,0.0
2021-02-20,Ath Madrid,Levante,0,2,A,0,1,A,28,6,11,1,12,2,2,3,0,0,LL,20_21,11,6,2.4,1.4,1.4,1.4,5,1.0,0.0
2021-02-20,Sassuolo,Bologna,1,1,D,0,1,A,32,4,11,2,10,6,1,0,0,1,SA,20_21,5,7,1.2,1.4,1.2,1.0,-2,0.0,0.3999999999999999
2021-02-21,Parma,Udinese,2,2,D,2,0,H,15,12,6,3,3,2,7,4,0,0,SA,20_21,1,8,0.4,2.0,0.8,0.8,-7,-0.4,1.2
2021-02-21,Milan,Inter,0,3,A,0,1,A,16,16,10,8,7,7,2,1,0,0,SA,20_21,9,13,1.6,1.2,2.2,0.2,-4,-0.6000000000000001,1.0
2021-02-21,Benevento,Roma,0,0,D,0,0,D,6,14,3,8,1,9,4,1,1,0,SA,20_21,3,9,1.0,2.4,2.0,1.8,-6,-1.0,0.5999999999999999
2021-02-21,Man United,Newcastle,3,1,H,1,1,D,15,10,7,6,6,4,1,2,0,0,PL,22_21,6,6,2.8,1.2,1.4,1.6,0,1.4,-0.40000000000000013
2021-02-21,Arsenal,Man City,0,1,A,0,1,A,7,15,1,3,1,3,2,2,0,0,PL,22_21,7,15,1.6,1.2,2.6,0.4,-8,-1.0,0.7999999999999999
2021-02-21,West Ham,Tottenham,2,1,H,1,0,H,4,20,4,4,5,7,4,3,0,0,PL,22_21,10,3,2.0,1.2,0.6,1.6,7,1.4,-0.40000000000000013
2021-02-21,Atalanta,Napoli,4,2,H,0,0,D,15,5,7,4,6,2,2,1,0,0,SA,20_21,8,9,1.8,1.4,2.2,1.0,-1,-0.40000000000000013,0.3999999999999999
2021-02-21,Aston Villa,Leicester,1,2,A,0,2,A,11,16,2,7,7,8,2,1,0,0,PL,22_21,7,8,1.0,1.2,1.4,1.0,-1,-0.3999999999999999,0.19999999999999996
2021-02-21,Sociedad,Alaves,4,0,H,1,0,H,8,7,4,2,4,3,3,2,0,0,LL,20_21,8,4,2.0,1.4,0.8,2.2,4,1.2,-0.8000000000000003
2021-02-21,Huesca,Granada,3,2,H,3,1,H,15,8,6,5,5,2,3,3,0,1,LL,20_21,4,3,0.8,1.0,1.2,1.8,1,-0.3999999999999999,-0.8
2021-02-21,Ath Bilbao,Villarreal,1,1,D,1,1,D,18,3,8,2,6,0,2,2,0,0,LL,20_21,7,4,2.6,1.4,1.2,1.4,3,1.4000000000000001,0.0
2021-02-21,Barcelona,Cadiz,1,1,D,1,0,H,20,3,4,1,8,0,0,2,0,0,LL,20_21,15,1,3.2,0.8,1.0,3.4,14,2.2,-2.5999999999999996
2021-02-22,Brighton,Crystal Palace,1,2,A,0,1,A,25,3,5,2,13,0,2,0,0,0,PL,22_21,9,6,0.6,0.2,1.0,1.8,3,-0.4,-1.6
2021-02-22,Osasuna,Sevilla,0,2,A,0,1,A,6,10,0,5,3,5,2,2,0,0,LL,20_21,10,15,1.4,0.8,2.2,0.2,-5,-0.8000000000000003,0.6000000000000001
2021-02-22,Juventus,Crotone,3,0,H,2,0,H,26,16,9,3,7,3,3,1,0,0,SA,20_21,9,3,1.2,0.6,1.2,2.4,6,0.0,-1.7999999999999998
2021-02-23,Leeds,Southampton,3,0,H,0,0,D,11,13,7,5,2,4,1,2,0,0,PL,22_21,6,1,1.6,1.6,0.8,3.2,5,0.8,-1.6
2021-02-24,Barcelona,Elche,3,0,H,0,0,D,9,6,5,1,6,3,0,0,0,0,LL,20_21,13,4,2.6,1.0,0.8,1.6,9,1.8,-0.6000000000000001
2021-02-26,Levante,Ath Bilbao,1,1,D,1,0,H,10,11,4,5,2,10,3,1,0,1,LL,20_21,8,8,1.4,1.0,2.4,1.0,0,-1.0,0.0
2021-02-27,Bologna,Lazio,2,0,H,1,0,H,14,19,8,7,4,7,1,2,0,0,SA,20_21,5,12,1.2,1.2,1.6,1.0,-7,-0.40000000000000013,0.19999999999999996
2021-02-27,Verona,Juventus,1,1,D,0,0,D,13,15,6,6,8,5,2,2,0,0,SA,20_21,7,12,1.6,1.8,1.8,0.2,-5,-0.19999999999999996,1.6
2021-02-27,Eibar,Huesca,1,1,D,0,0,D,17,4,3,1,6,2,2,2,0,0,LL,20_21,2,7,0.6,1.4,1.4,1.2,-5,-0.7999999999999999,0.19999999999999996
2021-02-27,Sevilla,Barcelona,0,2,A,0,1,A,4,9,2,5,3,3,5,2,0,0,LL,20_21,15,13,2.2,0.0,2.8,1.0,2,-0.5999999999999996,-1.0
2021-02-27,Alaves,Osasuna,0,1,A,0,0,D,4,6,1,3,5,2,3,4,0,0,LL,20_21,4,9,0.6,2.6,1.2,1.0,-5,-0.6,1.6
2021-02-27,Getafe,Valencia,3,0,H,1,0,H,15,5,4,0,3,6,5,2,0,1,LL,20_21,1,7,0.0,1.4,1.0,1.2,-6,-1.0,0.19999999999999996
2021-02-27,Newcastle,Wolves,1,1,D,0,0,D,19,14,7,4,3,5,2,0,0,0,PL,22_21,6,10,1.4,1.8,1.0,0.6,-4,0.3999999999999999,1.2000000000000002
2021-02-27,West Brom,Brighton,1,0,H,1,0,H,6,15,2,6,7,4,0,0,0,0,PL,22_21,3,8,0.8,1.4,0.8,0.6,-5,0.0,0.7999999999999999
2021-02-27,Man City,West Ham,2,1,H,1,1,D,10,9,3,3,4,2,1,1,0,0,PL,22_21,15,10,2.6,0.4,1.8,1.0,5,0.8,-0.6
2021-02-27,Spezia,Parma,2,2,D,0,2,A,13,10,7,5,8,2,3,4,0,0,SA,20_21,6,1,1.4,1.8,0.6,2.2,5,0.7999999999999999,-0.40000000000000013
2021-02-27,Leeds,Aston Villa,0,1,A,0,1,A,13,9,3,4,7,5,3,2,0,0,PL,22_21,6,7,1.6,1.4,0.8,1.0,-1,0.8,0.3999999999999999
2021-02-28,Leicester,Arsenal,1,3,A,1,2,A,8,12,3,4,2,7,2,1,0,0,PL,22_21,10,4,1.6,1.0,1.0,1.2,6,0.6000000000000001,-0.19999999999999996
2021-02-28,Tottenham,Burnley,4,0,H,3,0,H,16,10,7,3,3,4,0,0,0,0,PL,22_21,3,6,0.6,1.4,1.0,0.8,-3,-0.4,0.5999999999999999
2021-02-28,Crystal Palace,Fulham,0,0,D,0,0,D,3,16,0,4,1,3,1,1,0,0,PL,22_21,9,8,1.0,1.4,0.8,0.6,1,0.19999999999999996,0.7999999999999999
2021-02-28,Celta,Valladolid,1,1,D,0,0,D,11,7,2,3,3,5,3,5,0,0,LL,20_21,6,2,1.2,1.2,0.8,1.6,4,0.3999999999999999,-0.40000000000000013
2021-02-28,Cadiz,Betis,0,1,A,0,0,D,5,9,3,4,3,7,1,2,0,0,LL,20_21,1,10,0.8,3.2,1.6,1.2,-9,-0.8,2.0
2021-02-28,Granada,Elche,2,1,H,1,1,D,13,12,4,4,5,5,3,2,0,0,LL,20_21,2,4,1.2,2.0,0.8,1.8,-2,0.3999999999999999,0.19999999999999996
2021-02-28,Chelsea,Man United,0,0,D,0,0,D,18,11,6,4,3,4,1,2,0,0,PL,22_21,13,9,1.6,0.4,3.2,1.0,4,-1.6,-0.6
2021-02-28,Sheffield United,Liverpool,0,2,A,0,0,D,8,16,2,8,4,3,0,0,0,0,PL,22_21,3,3,0.6,1.6,1.0,2.2,0,-0.4,-0.6000000000000001
2021-02-28,Villarreal,Ath Madrid,0,2,A,0,1,A,19,6,6,5,10,2,2,3,0,0,LL,20_21,4,8,1.0,1.2,1.8,1.6,-4,-0.8,-0.40000000000000013
2021-02-28,Roma,Milan,1,2,A,0,1,A,17,20,10,14,5,8,3,3,0,0,SA,20_21,10,6,2.0,1.2,1.2,1.8,4,0.8,-0.6000000000000001
2021-02-28,Sampdoria,Atalanta,0,2,A,0,1,A,7,20,3,11,5,6,1,3,0,0,SA,20_21,7,10,1.0,1.0,2.4,1.6,-3,-1.4,-0.6000000000000001
2021-02-28,Crotone,Cagliari,0,2,A,0,0,D,11,9,4,4,7,4,2,4,0,1,SA,20_21,0,1,0.4,2.8,0.2,1.0,-1,0.2,1.7999999999999998
2021-02-28,Inter,Genoa,3,0,H,1,0,H,23,3,14,2,9,1,0,2,0,0,SA,20_21,13,11,2.4,0.2,1.6,0.6,2,0.7999999999999998,-0.39999999999999997
2021-02-28,Udinese,Fiorentina,1,0,H,0,0,D,9,8,3,2,3,9,1,2,0,0,SA,20_21,8,7,1.0,1.0,1.4,1.2,1,-0.3999999999999999,-0.19999999999999996
